BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
KOPI KENANGAN,"1156B - RTD COFFEE CAN, BOTTLE, PET",1156 - RTD COFFEE,CHILLER,1.2,1.28,0.0667,203.0,270.67,0.3333,1.14,1.19,0.0439,10066.0,10101.0,0.0035,11475.0,12020.0,0.0475,357.0,680.0,0.9048
KOPIKO,"1156B - RTD COFFEE CAN, BOTTLE, PET",1156 - RTD COFFEE,CHILLER,1.2,1.12,-0.0667,74.0,63.0,-0.1486,1.78,2.01,0.1292,10094.0,9589.0,-0.05,17967.0,19274.0,0.0727,83.0,94.0,0.1325
LUWAK,"1156B - RTD COFFEE CAN, BOTTLE, PET",1156 - RTD COFFEE,CHILLER,1.36,1.56,0.1471,71.5,46.67,-0.3473,1.1,1.13,0.0273,9804.0,11222.0,0.1446,10784.0,12681.0,0.1759,130.0,124.0,-0.0462
NESCAFE,"1156B - RTD COFFEE CAN, BOTTLE, PET",1156 - RTD COFFEE,CHILLER,2.16,1.67,-0.2269,490.0,507.33,0.0354,1.28,1.26,-0.0156,16897.0,13462.0,-0.2033,21628.0,16962.0,-0.2157,766.0,1207.0,0.5757
POLARIS,"1156B - RTD COFFEE CAN, BOTTLE, PET",1156 - RTD COFFEE,CHILLER,1.64,1.43,-0.128,23.5,33.67,0.4328,1.31,1.55,0.1832,11343.0,10695.0,-0.0571,14859.0,16577.0,0.1156,36.0,65.0,0.8056
STARBUCKS,"1156B - RTD COFFEE CAN, BOTTLE, PET",1156 - RTD COFFEE,CHILLER,1.31,1.37,0.0458,37.5,31.33,-0.1645,1.07,1.08,0.0093,20125.0,20884.0,0.0377,21534.0,22555.0,0.0474,70.0,87.0,0.2429
TORA CAFE,"1156B - RTD COFFEE CAN, BOTTLE, PET",1156 - RTD COFFEE,CHILLER,1.35,1.09,-0.1926,30.0,11.33,-0.6223,1.11,1.1,-0.009,7902.0,6585.0,-0.1667,8771.0,7244.0,-0.1741,54.0,31.0,-0.4259
MUSTIKA RATU,1231C - TRADITIONAL DRINK TETRAPACK,1231 - TRADITIONAL DRINK,CHILLER,1.14,1.17,0.0263,3.5,2.0,-0.4286,1.0,1.0,0.0,10500.0,11517.0,0.0969,10500.0,11517.0,0.0969,7.0,6.0,-0.1429
L-MEN,2022A - SPECIALTY LIQUID MILK,2022 - SPECIALTY LIQUID MILK,CHILLER,1.48,1.41,-0.0473,13.5,33.67,1.4941,1.08,1.23,0.1389,23115.0,22248.0,-0.0375,24964.0,27365.0,0.0962,25.0,82.0,2.28
MILO,2022A - SPECIALTY LIQUID MILK,2022 - SPECIALTY LIQUID MILK,CHILLER,1.0,1.36,0.36,0.5,46.67,92.34,1.0,1.12,0.12,16200.0,19773.0,0.2206,16200.0,22146.0,0.367,1.0,125.0,124.0
NUTRIVE,2022A - SPECIALTY LIQUID MILK,2022 - SPECIALTY LIQUID MILK,CHILLER,2.7,2.77,0.0259,85.5,97.33,0.1384,1.35,1.39,0.0296,24897.0,25407.0,0.0205,33611.0,35316.0,0.0507,127.0,210.0,0.6535
PRENAGEN,2022A - SPECIALTY LIQUID MILK,2022 - SPECIALTY LIQUID MILK,CHILLER,6.0,2.0,-0.6667,0.5,3.67,6.34,1.0,1.0,0.0,59400.0,20018.0,-0.663,59400.0,20018.0,-0.663,1.0,11.0,10.0
BEBELAC,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.19,1.65,0.3866,51.0,118.0,1.3137,1.19,1.35,0.1345,7355.0,9703.0,0.3192,8752.0,13099.0,0.4967,86.0,263.0,2.0581
CIMORY,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.69,1.74,0.0296,65.5,76.33,0.1653,1.17,1.26,0.0769,6224.0,6076.0,-0.0238,7282.0,7656.0,0.0514,112.0,182.0,0.625
DANCOW,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.54,2.83,0.1142,101.5,70.67,-0.3037,1.38,1.32,-0.0435,8908.0,9965.0,0.1187,12293.0,13154.0,0.07,147.0,160.0,0.0884
DIAMOND,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.46,1.59,0.089,49.0,30.33,-0.381,1.17,1.2,0.0256,5720.0,6352.0,0.1105,6692.0,7622.0,0.139,84.0,76.0,-0.0952
FRISIAN FLAG,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.48,1.62,0.0946,58.5,32.0,-0.453,1.05,1.04,-0.0095,5553.0,6042.0,0.0881,5831.0,6284.0,0.0777,111.0,92.0,-0.1712
GREENFIELDS,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,3.02,3.44,0.1391,454.5,475.33,0.0458,1.4,1.62,0.1571,10793.0,12201.0,0.1305,15110.0,19766.0,0.3081,647.0,878.0,0.357
INDOMILK,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.19,2.63,0.2009,318.5,348.0,0.0926,1.31,1.35,0.0305,9808.0,16109.0,0.6424,12848.0,21747.0,0.6926,485.0,776.0,0.6
LACTOGROW,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.48,2.52,0.0161,27.0,63.67,1.3581,1.35,1.36,0.0074,15881.0,16296.0,0.0261,21439.0,22163.0,0.0338,40.0,140.0,2.5
PEDIASURE,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.59,2.38,-0.0811,58.0,39.0,-0.3276,1.81,1.54,-0.1492,33947.0,33011.0,-0.0276,61444.0,50837.0,-0.1726,64.0,76.0,0.1875
REAL GOOD,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,5.32,6.07,0.141,133.5,211.0,0.5805,1.18,1.23,0.0424,17601.0,20270.0,0.1516,20769.0,24932.0,0.2004,227.0,515.0,1.2687
SARI CHOCO,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.12,1.03,-0.0804,13.0,10.33,-0.2054,1.18,1.03,-0.1271,4592.0,4145.0,-0.0973,5419.0,4269.0,-0.2122,22.0,30.0,0.3636
ULTRA,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.6,2.7,0.0385,684.0,655.67,-0.0414,1.44,1.6,0.1111,10843.0,11008.0,0.0152,15614.0,17613.0,0.128,950.0,1230.0,0.2947
VIDORAN,2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.33,2.98,0.279,116.5,109.33,-0.0615,1.42,1.5,0.0563,8102.0,10413.0,0.2852,11505.0,15620.0,0.3577,164.0,219.0,0.3354
BEBELAC,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.0,1.58,0.58,38.0,65.0,0.7105,1.17,1.38,0.1795,9700.0,15054.0,0.552,11349.0,20775.0,0.8306,65.0,141.0,1.1692
BINGGRAE,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.14,1.42,0.2456,3.5,6.33,0.8086,1.0,1.06,0.06,22829.0,28416.0,0.2447,22829.0,30121.0,0.3194,7.0,18.0,1.5714
DANCOW,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.84,1.64,-0.4225,38.5,34.67,-0.0995,1.51,1.55,0.0265,19340.0,11122.0,-0.4249,29203.0,17239.0,-0.4097,51.0,67.0,0.3137
DIAMOND,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.73,1.4,-0.1908,24.5,26.0,0.0612,1.09,1.07,-0.0183,10253.0,8263.0,-0.1941,11176.0,8841.0,-0.2089,45.0,73.0,0.6222
GREENFIELDS,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.93,1.71,-0.114,74.5,5.67,-0.9239,1.2,1.55,0.2917,13605.0,11088.0,-0.185,16326.0,17186.0,0.0527,124.0,11.0,-0.9113
HILO,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.91,2.14,0.1204,59.5,54.33,-0.0869,1.23,1.24,0.0081,22112.0,24430.0,0.1048,27198.0,30293.0,0.1138,97.0,131.0,0.3505
INDOMILK,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.52,1.56,0.0263,147.0,129.33,-0.1202,1.23,1.28,0.0407,8118.0,8254.0,0.0168,9985.0,10565.0,0.0581,239.0,304.0,0.272
MILK LIFE,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.18,1.83,0.5508,106.5,39.67,-0.6275,1.12,1.13,0.0089,7916.0,12337.0,0.5585,8866.0,13941.0,0.5724,191.0,105.0,-0.4503
MILO,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.49,1.26,-0.1544,155.0,109.67,-0.2925,1.14,1.14,0.0,9558.0,8139.0,-0.1485,10896.0,9278.0,-0.1485,273.0,288.0,0.0549
SARI CHOCO,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.01,1.0,-0.0099,33.5,7.33,-0.7812,1.03,1.05,0.0194,6421.0,6427.0,0.0009,6614.0,6748.0,0.0203,65.0,21.0,-0.6769
ULTRA,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.68,1.81,0.0774,748.5,850.67,0.1365,1.25,1.35,0.08,10572.0,11269.0,0.0659,13215.0,15213.0,0.1512,1196.0,1887.0,0.5778
VIDORAN,2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.68,2.98,0.1119,20.0,54.33,1.7165,1.14,1.12,-0.0175,13332.0,14857.0,0.1144,15198.0,16640.0,0.0949,35.0,145.0,3.1429
CIMORY,2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.74,1.7,-0.023,821.5,937.67,0.1414,1.26,1.37,0.0873,13206.0,12624.0,-0.0441,16640.0,17295.0,0.0394,1308.0,2048.0,0.5657
FRISIAN FLAG,2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.82,1.68,-0.0769,1216.0,918.33,-0.2448,1.35,1.35,0.0,12874.0,12062.0,-0.0631,17380.0,16284.0,-0.0631,1800.0,2035.0,0.1306
GREENFIELDS,2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.61,1.73,0.0745,220.0,161.33,-0.2667,1.25,1.25,0.0,12829.0,13811.0,0.0765,16036.0,17264.0,0.0766,352.0,386.0,0.0966
ULTRA,2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.59,1.48,-0.0692,681.5,725.0,0.0638,1.27,1.32,0.0394,12634.0,11511.0,-0.0889,16045.0,15195.0,-0.053,1077.0,1652.0,0.5339
CHIL-GO,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.14,1.33,0.1667,3.5,3.0,-0.1429,1.4,1.29,-0.0786,211714.0,260000.0,0.2281,296400.0,335400.0,0.1316,5.0,7.0,0.4
DANCOW,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.33,1.0,-0.2481,1.5,3.33,1.22,1.0,1.0,0.0,201333.0,125000.0,-0.3791,201333.0,125000.0,-0.3791,3.0,10.0,2.3333
DIAMOND,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,,1.0,,,1.67,,,1.0,,,126600.0,,,126600.0,,,5.0,
FRISIAN FLAG,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.26,1.05,-0.1667,11.5,7.33,-0.3626,1.15,1.29,0.1217,131752.0,108523.0,-0.1763,151515.0,139995.0,-0.076,20.0,17.0,-0.15
GREENFIELDS,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.62,1.97,0.216,216.5,199.67,-0.0777,1.92,2.02,0.0521,195448.0,232827.0,0.1912,375260.0,470311.0,0.2533,225.0,297.0,0.32
LACTOGROW,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.0,1.0,0.0,1.0,0.33,-0.67,1.0,1.0,0.0,211400.0,212100.0,0.0033,211400.0,212100.0,0.0033,2.0,1.0,-0.5
MILK LIFE,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.08,1.0,-0.0741,6.5,2.0,-0.6923,1.08,1.0,-0.0741,114731.0,108667.0,-0.0529,123909.0,108667.0,-0.123,12.0,6.0,-0.5
MILO,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.0,1.25,0.25,3.5,5.33,0.5229,1.0,1.23,0.23,112714.0,140750.0,0.2487,112714.0,173122.0,0.5359,7.0,13.0,0.8571
ULTRA,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.15,1.12,-0.0261,87.5,79.0,-0.0971,1.4,1.44,0.0286,152703.0,147191.0,-0.0361,213784.0,211955.0,-0.0086,125.0,165.0,0.32
VIDORAN,2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.0,1.1,0.1,1.5,9.67,5.4467,1.0,1.38,0.38,114333.0,129483.0,0.1325,114333.0,178687.0,0.5629,3.0,21.0,6.0
BEAR BRAND,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.92,3.35,0.1473,1023.5,881.0,-0.1392,1.32,1.43,0.0833,39248.0,40057.0,0.0206,51807.0,57282.0,0.1057,1546.0,1844.0,0.1928
COLLAGENA,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.01,1.86,-0.0746,183.0,143.67,-0.2149,1.4,1.31,-0.0643,25145.0,23321.0,-0.0725,35203.0,30551.0,-0.1321,261.0,329.0,0.2605
ENTRASOL,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.27,3.25,0.4317,25.5,58.33,1.2875,1.06,1.26,0.1887,22745.0,32514.0,0.4295,24110.0,40968.0,0.6992,48.0,139.0,1.8958
GOODNES,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.59,1.64,0.0314,76.0,69.0,-0.0921,1.12,1.2,0.0714,15703.0,16257.0,0.0353,17587.0,19508.0,0.1092,136.0,172.0,0.2647
INDOMILK,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.29,2.09,-0.0873,61.0,30.67,-0.4972,1.3,1.16,-0.1077,21297.0,19453.0,-0.0866,27686.0,22565.0,-0.185,94.0,79.0,-0.1596
KIT KAT,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,,1.52,,,176.67,,,1.11,,,18174.0,,,20173.0,,,478.0,
MILO,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.36,1.46,0.0735,142.5,203.33,0.4269,1.27,1.37,0.0787,15120.0,16323.0,0.0796,19202.0,22363.0,0.1646,224.0,446.0,0.9911
SO GOOD,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.28,2.21,-0.0307,52.5,73.33,0.3968,1.24,1.23,-0.0081,20264.0,19591.0,-0.0332,25127.0,24097.0,-0.041,85.0,179.0,1.1059
TUJUH KURMA,2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.59,1.38,-0.1321,91.0,77.33,-0.1502,1.14,1.1,-0.0351,17282.0,15102.0,-0.1261,19701.0,16612.0,-0.1568,159.0,211.0,0.327
ALFAMART,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.32,1.22,-0.0758,64.5,52.33,-0.1887,1.09,1.13,0.0367,12735.0,11813.0,-0.0724,13881.0,13349.0,-0.0383,118.0,139.0,0.178
ICHITAN,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.44,1.42,-0.0139,90.0,102.0,0.1333,1.14,1.13,-0.0088,14079.0,13510.0,-0.0404,16050.0,15266.0,-0.0488,158.0,271.0,0.7152
INDOMILK,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.41,1.61,0.1418,87.5,85.67,-0.0209,1.28,1.32,0.0313,6340.0,7240.0,0.142,8115.0,9557.0,0.1777,137.0,195.0,0.4234
MILKU,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.64,3.73,1.2744,227.0,450.33,0.9838,1.28,1.39,0.0859,6203.0,13846.0,1.2321,7940.0,19246.0,1.4239,356.0,970.0,1.7247
MUJIGAE,2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.25,1.23,-0.016,144.5,124.67,-0.1372,1.11,1.15,0.036,13604.0,13549.0,-0.004,15100.0,15581.0,0.0319,261.0,324.0,0.2414
ALMOND BREEZE,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,2.25,4.0,0.7778,2.0,0.67,-0.665,1.0,1.0,0.0,25875.0,45750.0,0.7681,25875.0,45750.0,0.7681,4.0,2.0,-0.5
LACTASOY,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.5,1.6,0.0667,1.0,1.67,0.67,1.0,1.0,0.0,15000.0,15780.0,0.052,15000.0,15780.0,0.052,2.0,5.0,1.5
NARAYA,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.23,1.23,0.0,60.0,81.67,0.3612,1.25,1.28,0.024,9312.0,9439.0,0.0136,11640.0,12082.0,0.038,96.0,192.0,1.0
OATSIDE,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.67,1.6,-0.0419,384.5,391.0,0.0169,1.41,1.51,0.0709,11603.0,11196.0,-0.0351,16360.0,16906.0,0.0334,544.0,779.0,0.432
TROPICANA,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.89,1.79,-0.0529,70.0,81.0,0.1571,1.22,1.27,0.041,21571.0,20361.0,-0.0561,26317.0,25858.0,-0.0174,115.0,192.0,0.6696
V-SOY,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.31,1.43,0.0916,210.5,267.67,0.2716,1.33,1.35,0.015,15259.0,15583.0,0.0212,20294.0,21037.0,0.0366,317.0,594.0,0.8738
YEO'S,2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.25,1.0,-0.2,2.0,1.0,-0.5,1.0,1.0,0.0,9375.0,7500.0,-0.2,9375.0,7500.0,-0.2,4.0,3.0,-0.25
ALMOND BREEZE,2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,1.0,1.6,0.6,1.0,3.33,2.33,1.0,1.25,0.25,46500.0,74220.0,0.5961,46500.0,92775.0,0.9952,2.0,8.0,3.0
LACTASOY,2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,1.0,1.2,0.2,0.5,1.67,2.34,1.0,1.67,0.67,34500.0,40500.0,0.1739,34500.0,67635.0,0.9604,1.0,3.0,2.0
OATSIDE,2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,1.17,1.16,-0.0085,3.0,40.0,12.3333,1.0,1.24,0.24,37750.0,36083.0,-0.0442,37750.0,44743.0,0.1852,6.0,97.0,15.1667
V-SOY,2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,2.23,1.23,-0.4484,6.5,4.33,-0.3338,1.08,1.18,0.0926,74192.0,40600.0,-0.4528,80127.0,47908.0,-0.4021,12.0,11.0,-0.0833
CIMORY,6212A - YOGHURT PACK,6212 - YOGHURT,CHILLER,1.39,1.27,-0.0863,116.5,95.33,-0.1817,1.18,1.29,0.0932,11277.0,10510.0,-0.068,13307.0,13558.0,0.0189,198.0,222.0,0.1212
YAKULT,6212A - YOGHURT PACK,6212 - YOGHURT,CHILLER,1.31,1.32,0.0076,870.5,875.67,0.0059,1.4,1.54,0.1,14653.0,14710.0,0.0039,20514.0,22653.0,0.1043,1248.0,1703.0,0.3646
CIMORY,6212B - YOGHURT LIQUID 70-80G,6212 - YOGHURT,CHILLER,3.84,3.43,-0.1068,566.0,589.67,0.0418,1.3,1.38,0.0615,11552.0,10279.0,-0.1102,15018.0,14185.0,-0.0555,868.0,1286.0,0.4816
KIN,6212B - YOGHURT LIQUID 70-80G,6212 - YOGHURT,CHILLER,2.54,3.56,0.4016,294.0,327.67,0.1145,1.29,1.39,0.0775,11794.0,13803.0,0.1703,15214.0,19186.0,0.2611,456.0,705.0,0.5461
CIMORY,6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.58,1.57,-0.0063,1125.0,1016.67,-0.0963,1.33,1.34,0.0075,14466.0,14453.0,-0.0009,19240.0,19367.0,0.0066,1698.0,2274.0,0.3392
GREENFIELDS,6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.26,1.27,0.0079,51.5,31.67,-0.385,1.13,1.12,-0.0088,12226.0,12427.0,0.0164,13815.0,13918.0,0.0075,91.0,85.0,-0.0659
HEAVENLY BLUSH,6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.28,1.11,-0.1328,19.5,21.67,0.1113,1.22,1.33,0.0902,24221.0,20926.0,-0.136,29550.0,27832.0,-0.0581,32.0,49.0,0.5312
YOYIC,6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.0,,,0.5,,,1.0,,,5000.0,,,5000.0,,,1.0,,
INACO,6218A - PUDDING CUP 85-150ML,6218 - PUDDING,CHILLER,1.0,1.5,0.5,1.5,2.0,0.3333,1.0,1.2,0.2,11100.0,16300.0,0.4685,11100.0,19560.0,0.7622,3.0,5.0,0.6667
WONG COCO,6218A - PUDDING CUP 85-150ML,6218 - PUDDING,CHILLER,1.61,2.1,0.3043,28.0,6.67,-0.7618,1.12,1.43,0.2768,9616.0,18630.0,0.9374,10770.0,26641.0,1.4736,50.0,14.0,-0.72
YEKO,6218A - PUDDING CUP 85-150ML,6218 - PUDDING,CHILLER,1.41,1.75,0.2411,11.0,1.33,-0.8791,1.1,1.0,-0.0909,11386.0,14000.0,0.2296,12525.0,14000.0,0.1178,20.0,4.0,-0.8
CIMORY,6218C - SOFT PUDDING,6218 - PUDDING,CHILLER,1.54,1.51,-0.0195,156.0,309.67,0.9851,1.12,1.27,0.1339,11687.0,11412.0,-0.0235,13089.0,14493.0,0.1073,278.0,733.0,1.6367
FIESTA,6226A - CHILLED MEAT BALLS,6226 - CHILLED MEAT BALLS,CHILLER,1.49,1.34,-0.1007,159.0,98.0,-0.3836,1.27,1.33,0.0472,12846.0,11587.0,-0.098,16314.0,15411.0,-0.0554,251.0,221.0,-0.1195
KANZLER,6226A - CHILLED MEAT BALLS,6226 - CHILLED MEAT BALLS,CHILLER,1.44,1.39,-0.0347,507.5,437.67,-0.1376,1.24,1.24,0.0,12841.0,12390.0,-0.0351,15923.0,15364.0,-0.0351,820.0,1059.0,0.2915
BELFOODS,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,3.0,1.54,-0.4867,0.5,44.0,87.0,1.0,1.17,0.17,24900.0,12764.0,-0.4874,24900.0,14934.0,-0.4002,1.0,113.0,112.0
FIESTA,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,2.08,1.64,-0.2115,798.5,732.67,-0.0824,1.29,1.38,0.0698,18725.0,14843.0,-0.2073,24155.0,20483.0,-0.152,1240.0,1588.0,0.2806
KANZLER,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.57,1.57,0.0,1865.5,1581.67,-0.1521,1.39,1.44,0.036,14126.0,14198.0,0.0051,19635.0,20445.0,0.0413,2675.0,3300.0,0.2336
KIMBO,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.32,1.2,-0.0909,92.0,85.0,-0.0761,1.18,1.11,-0.0593,11782.0,10799.0,-0.0834,13903.0,11987.0,-0.1378,156.0,229.0,0.4679
SO GOOD,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.25,1.4,0.12,76.5,202.0,1.6405,1.08,1.13,0.0463,11514.0,12835.0,0.1147,12435.0,14504.0,0.1664,142.0,538.0,2.7887
SO NICE,6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.32,2.29,0.7348,163.5,355.67,1.1754,1.16,1.17,0.0086,11481.0,19616.0,0.7086,13318.0,22951.0,0.7233,281.0,915.0,2.2562
BUMIFOOD,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.0,1.0,0.0,3.5,4.67,0.3343,1.0,1.08,0.08,39900.0,39900.0,0.0,39900.0,43092.0,0.08,7.0,13.0,0.8571
CEDEA,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.22,1.23,0.0082,18.5,20.0,0.0811,1.16,1.25,0.0776,32084.0,29765.0,-0.0723,37217.0,37206.0,-0.0003,32.0,48.0,0.5
EBINOYA,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.0,1.09,0.09,4.5,7.67,0.7044,1.12,1.44,0.2857,29900.0,32500.0,0.087,33488.0,46800.0,0.3975,8.0,16.0,1.0
KARAWACI,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.0,1.0,0.0,2.5,0.33,-0.868,1.0,1.0,0.0,36900.0,28500.0,-0.2276,36900.0,28500.0,-0.2276,5.0,1.0,-0.8
MITRAKU,6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.09,1.18,0.0826,11.5,9.33,-0.1887,1.1,1.12,0.0182,25978.0,28168.0,0.0843,28576.0,31548.0,0.104,21.0,25.0,0.1905
