BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
PROMO MARKETING,1112C - CARBONATED DRINK PET 250-450 ML,1112 - CARBONATED DRINK,CHILLER,1.06,1.35,0.2736,2617.0,735.33,-0.719,2.04,1.58,-0.2255,6105.0,7794.0,0.2767,12454.0,12315.0,-0.0112,2569.0,1397.0,-0.4562
SPRITE,1112C - CARBONATED DRINK PET 250-450 ML,1112 - CARBONATED DRINK,CHILLER,1.27,1.21,-0.0472,166.5,154.0,-0.0751,1.11,1.12,0.009,6841.0,6606.0,-0.0344,7594.0,7399.0,-0.0257,300.0,411.0,0.37
TEBS,1112C - CARBONATED DRINK PET 250-450 ML,1112 - CARBONATED DRINK,CHILLER,1.38,1.33,-0.0362,32.0,1.0,-0.9688,1.19,1.0,-0.1597,5380.0,5200.0,-0.0335,6402.0,5200.0,-0.1878,54.0,3.0,-0.9444
CHI FOREST,1112D - CARBONATED DRINK PET 425-500ML,1112 - CARBONATED DRINK,CHILLER,1.23,1.15,-0.065,76.5,99.33,0.2984,1.22,1.34,0.0984,11948.0,10965.0,-0.0823,14577.0,14693.0,0.008,125.0,222.0,0.776
BIG,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.0,,,1.0,,,1.0,,,13400.0,,,13400.0,,,2.0,,
COCA COLA,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.24,1.24,0.0,227.0,177.0,-0.2203,1.23,1.44,0.1707,14786.0,13260.0,-0.1032,18187.0,19094.0,0.0499,369.0,369.0,0.0
FANTA,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.29,1.27,-0.0155,173.0,110.33,-0.3623,1.12,1.22,0.0893,15393.0,13576.0,-0.118,17240.0,16563.0,-0.0393,310.0,272.0,-0.1226
PROMO MARKETING,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.05,1.2,0.1429,1143.0,429.0,-0.6247,1.71,1.52,-0.1111,14339.0,17343.0,0.2095,24520.0,26361.0,0.0751,1338.0,849.0,-0.3655
SPRITE,1112E - CARBONATED DRINK PET 1000-1800ML,1112 - CARBONATED DRINK,CHILLER,1.41,1.31,-0.0709,139.5,71.67,-0.4862,1.12,1.21,0.0804,18127.0,14608.0,-0.1941,20302.0,17676.0,-0.1293,250.0,178.0,-0.288
ALFAMART,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,9.28,9.39,0.0119,242.0,219.67,-0.0923,1.31,1.31,0.0,19692.0,18844.0,-0.0431,25797.0,24686.0,-0.0431,370.0,504.0,0.3622
AMIDIS,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,,1.56,,,5.33,,,1.07,,,47344.0,,,50658.0,,,15.0,
AQUA,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,8.27,14.4,0.7412,61.5,64.33,0.046,1.07,1.24,0.1589,26354.0,45778.0,0.737,28199.0,56765.0,1.013,115.0,156.0,0.3565
AQUVIVA,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,,2.6,,,40.33,,,1.2,,,28946.0,,,34735.0,,,101.0,
CRYSTALIN,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,1.39,1.55,0.1151,11.5,11.0,-0.0435,1.35,1.43,0.0593,56752.0,61797.0,0.0889,76615.0,88370.0,0.1534,17.0,23.0,0.3529
LE MINERALE,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,10.41,10.33,-0.0077,92.0,81.67,-0.1123,1.1,1.17,0.0636,33578.0,34175.0,0.0178,36936.0,39985.0,0.0825,167.0,209.0,0.2515
PRIMA,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,1.09,1.0,-0.0826,5.5,2.0,-0.6364,1.1,1.0,-0.0909,43127.0,41567.0,-0.0362,47440.0,41567.0,-0.1238,10.0,6.0,-0.4
RON 88,1113B - MINERAL WATER PET 330-400ML,1113 - MINERAL WATER,CHILLER,,24.0,,,0.33,,,1.0,,,33600.0,,,33600.0,,,1.0,
ALFAMART,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,7.42,6.41,-0.1361,575.5,544.33,-0.0542,1.4,1.52,0.0857,16684.0,14908.0,-0.1064,23358.0,22660.0,-0.0299,823.0,1076.0,0.3074
AMIDIS,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,,1.57,,,2.33,,,1.0,,,107486.0,,,107486.0,,,7.0,
AQUA,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,2.74,2.9,0.0584,713.5,548.33,-0.2315,1.27,1.28,0.0079,11029.0,11595.0,0.0513,14007.0,14842.0,0.0596,1126.0,1288.0,0.1439
AQUVIVA,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,1.58,1.92,0.2152,271.5,523.0,0.9263,1.2,1.29,0.075,5554.0,6751.0,0.2155,6665.0,8709.0,0.3067,453.0,1212.0,1.6755
CRYSTALIN,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,1.89,1.98,0.0476,219.0,288.33,0.3166,1.16,1.27,0.0948,8486.0,10013.0,0.1799,9844.0,12717.0,0.2919,376.0,680.0,0.8085
JIWATER,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,1.35,1.57,0.163,10.0,43.33,3.333,1.18,1.16,-0.0169,6075.0,7062.0,0.1625,7168.0,8192.0,0.1429,17.0,112.0,5.5882
LE MINERALE,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,2.69,2.61,-0.0297,823.5,682.0,-0.1718,1.21,1.3,0.0744,10137.0,9926.0,-0.0208,12266.0,12904.0,0.052,1361.0,1573.0,0.1558
NESTLE,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,2.32,2.79,0.2026,302.0,323.67,0.0718,1.21,1.31,0.0826,8784.0,10914.0,0.2425,10629.0,14297.0,0.3451,499.0,740.0,0.483
PRIMA,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,3.69,3.66,-0.0081,243.5,210.67,-0.1348,1.33,1.37,0.0301,12294.0,12427.0,0.0108,16351.0,17025.0,0.0412,365.0,463.0,0.2685
VIT,1113C - MINERAL WATER PET 500-750ML,1113 - MINERAL WATER,CHILLER,1.68,1.42,-0.1548,49.0,25.67,-0.4761,1.1,1.08,-0.0182,5793.0,4809.0,-0.1699,6372.0,5194.0,-0.1849,89.0,71.0,-0.2022
ALFAMART,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,3.51,3.01,-0.1425,511.0,458.33,-0.1031,1.45,1.54,0.0621,17060.0,15148.0,-0.1121,24737.0,23328.0,-0.057,705.0,890.0,0.2624
AQUA,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,1.97,2.23,0.132,363.5,299.0,-0.1774,1.32,1.41,0.0682,13633.0,15572.0,0.1422,17996.0,21957.0,0.2201,550.0,636.0,0.1564
AQUVIVA,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,1.54,1.5,-0.026,88.0,245.33,1.7878,1.17,1.29,0.1026,9815.0,9608.0,-0.0211,11484.0,12394.0,0.0792,151.0,569.0,2.7682
CRYSTALIN,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,2.06,2.09,0.0146,313.0,314.0,0.0032,1.61,1.7,0.0559,14659.0,14914.0,0.0174,23601.0,25354.0,0.0743,390.0,555.0,0.4231
LE MINERALE,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,2.42,2.39,-0.0124,517.5,433.33,-0.1626,1.39,1.39,0.0,16084.0,16488.0,0.0251,22357.0,22918.0,0.0251,744.0,933.0,0.254
NESTLE,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,2.95,3.08,0.0441,256.5,205.67,-0.1982,1.52,1.41,-0.0724,20120.0,21595.0,0.0733,30582.0,30449.0,-0.0043,337.0,439.0,0.3027
VIT,1113D - MINERAL WATER PET 1-1.5L,1113 - MINERAL WATER,CHILLER,1.47,1.72,0.1701,27.5,31.0,0.1273,1.12,1.21,0.0804,9366.0,10575.0,0.1291,10490.0,12796.0,0.2198,49.0,77.0,0.5714
ALFA,1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,1.32,1.29,-0.0227,18.5,20.67,0.1173,1.16,1.07,-0.0776,6062.0,5631.0,-0.0711,7032.0,6025.0,-0.1432,32.0,58.0,0.8125
ETERNAL,1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,1.21,2.1,0.7355,16.5,27.67,0.677,1.1,1.2,0.0909,11267.0,19383.0,0.7203,12394.0,23260.0,0.8767,30.0,69.0,1.3
PRISTINE,1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,3.13,3.25,0.0383,371.0,304.0,-0.1806,1.29,1.42,0.1008,17192.0,19793.0,0.1513,22178.0,28106.0,0.2673,575.0,640.0,0.113
SUPER O2,1113I - FUNCTIONAL DRINK,1113 - MINERAL WATER,CHILLER,1.16,1.68,0.4483,24.5,25.33,0.0339,1.17,1.62,0.3846,13847.0,20112.0,0.4524,16201.0,32581.0,1.011,42.0,47.0,0.119
FIBE MINI,1114A - ISOTONIC DRINK PET 100-250ML,1114 - ISOTONIC DRINK,CHILLER,1.35,1.54,0.1407,31.0,50.33,0.6235,1.15,1.44,0.2522,10273.0,11756.0,0.1444,11814.0,16929.0,0.433,54.0,105.0,0.9444
HYDRO COCO,1114A - ISOTONIC DRINK PET 100-250ML,1114 - ISOTONIC DRINK,CHILLER,1.59,1.38,-0.1321,129.0,125.33,-0.0284,1.13,1.12,-0.0088,13698.0,12181.0,-0.1107,15479.0,13643.0,-0.1186,228.0,337.0,0.4781
100 PLUS,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.6,1.77,0.1062,2.5,4.33,0.732,1.0,1.08,0.08,11080.0,12208.0,0.1018,11080.0,13185.0,0.19,5.0,12.0,1.4
HYDRO COCO,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.47,1.17,-0.2041,39.0,30.0,-0.2308,1.26,1.15,-0.0873,18519.0,14819.0,-0.1998,23334.0,17042.0,-0.2696,62.0,78.0,0.2581
HYDROPLUS,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,2.7,2.5,-0.0741,27.0,13.33,-0.5063,1.38,1.11,-0.1957,15781.0,14745.0,-0.0656,21778.0,16367.0,-0.2485,39.0,36.0,-0.0769
ICHITAN,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.85,1.39,-0.2486,10.0,16.33,0.633,1.11,1.11,0.0,13680.0,10394.0,-0.2402,15185.0,11537.0,-0.2402,18.0,44.0,1.4444
IF,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,,1.0,,,6.33,,,1.12,,,14868.0,,,16652.0,,,17.0,
ISOPLUS,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.44,1.45,0.0069,119.5,123.33,0.0321,1.2,1.16,-0.0333,5033.0,4926.0,-0.0213,6040.0,5714.0,-0.054,200.0,319.0,0.595
POCARI SWEAT,1114B - ISOTONIC DRINK PET 300-380ML,1114 - ISOTONIC DRINK,CHILLER,1.45,1.49,0.0276,137.5,148.0,0.0764,1.09,1.12,0.0275,10766.0,11023.0,0.0239,11735.0,12346.0,0.0521,253.0,396.0,0.5652
HYDRO COCO,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.22,1.24,0.0164,168.5,181.67,0.0782,1.15,1.21,0.0522,19552.0,19852.0,0.0153,22485.0,24021.0,0.0683,294.0,452.0,0.5374
MIZONE,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.22,1.73,0.418,239.5,131.67,-0.4502,1.15,1.15,0.0,8070.0,11401.0,0.4128,9280.0,13111.0,0.4128,415.0,343.0,-0.1735
POCARI SWEAT,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.36,1.25,-0.0809,246.0,243.67,-0.0095,1.1,1.12,0.0182,11448.0,10484.0,-0.0842,12593.0,11742.0,-0.0676,447.0,655.0,0.4653
POKKA,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.21,1.36,0.124,52.5,4.67,-0.911,1.07,1.0,-0.0654,9370.0,10493.0,0.1199,10026.0,10493.0,0.0466,98.0,14.0,-0.8571
REGEN,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,3.12,2.08,-0.3333,64.0,196.67,2.073,1.17,1.22,0.0427,45234.0,30184.0,-0.3327,52924.0,36824.0,-0.3042,109.0,485.0,3.4495
YOU C1000 WATER,1114C - ISOTONIC DRINK PET 450-500ML,1114 - ISOTONIC DRINK,CHILLER,1.26,1.25,-0.0079,206.0,179.67,-0.1278,1.14,1.17,0.0263,11110.0,11032.0,-0.007,12665.0,12907.0,0.0191,362.0,460.0,0.2707
POCARI SWEAT,1114D - ISOTONIC DRINK CAN 330ML,1114 - ISOTONIC DRINK,CHILLER,1.44,1.49,0.0347,25.0,15.67,-0.3732,1.04,1.04,0.0,9914.0,10332.0,0.0422,10311.0,10745.0,0.0421,48.0,45.0,-0.0625
HYDRO COCO,1114E - ISOTONIC DRINK PET 900ML-1.5L,1114 - ISOTONIC DRINK,CHILLER,1.14,1.24,0.0877,52.5,72.33,0.3777,1.15,1.25,0.087,29533.0,31679.0,0.0727,33963.0,39599.0,0.1659,91.0,173.0,0.9011
POCARI SWEAT,1114E - ISOTONIC DRINK PET 900ML-1.5L,1114 - ISOTONIC DRINK,CHILLER,1.1,1.1,0.0,67.5,72.67,0.0766,1.12,1.16,0.0357,15256.0,15462.0,0.0135,17087.0,17936.0,0.0497,120.0,188.0,0.5667
POCARI SWEAT,1114F - ISOTONIC DRINK PET 2L,1114 - ISOTONIC DRINK,CHILLER,1.06,1.05,-0.0094,55.5,49.0,-0.1171,1.14,1.25,0.0965,25651.0,25614.0,-0.0014,29242.0,32018.0,0.0949,97.0,118.0,0.2165
ACARAKI,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.25,1.2,-0.04,2.0,1.67,-0.165,1.0,1.0,0.0,14600.0,14880.0,0.0192,14600.0,14880.0,0.0192,4.0,5.0,0.25
ADEM SARI,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.34,1.53,0.1418,132.0,126.67,-0.0404,1.14,1.2,0.0526,12588.0,14513.0,0.1529,14350.0,17416.0,0.2137,231.0,317.0,0.3723
BADAK,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.63,1.54,-0.0552,230.0,222.0,-0.0348,1.15,1.17,0.0174,12950.0,12314.0,-0.0491,14892.0,14407.0,-0.0326,399.0,570.0,0.4286
CAP PANDA,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,,1.19,,,5.33,,,1.14,,,8888.0,,,10132.0,,,14.0,
COOLTOPIA,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.14,1.22,0.0702,28.5,41.0,0.4386,1.1,1.1,0.0,8768.0,9385.0,0.0704,9645.0,10324.0,0.0704,52.0,112.0,1.1538
KAKI TIGA,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,1.53,1.45,-0.0523,271.5,282.67,0.0411,1.18,1.23,0.0424,11420.0,10847.0,-0.0502,13476.0,13342.0,-0.0099,460.0,690.0,0.5
LASEGAR,1115A - REMEDIES DRINK CAN,1115 - REMEDIES DRINK,CHILLER,2.19,1.99,-0.0913,87.5,155.33,0.7752,1.13,1.22,0.0796,16648.0,15179.0,-0.0882,18812.0,18518.0,-0.0156,155.0,381.0,1.4581
ADEM SARI,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.59,1.42,-0.1069,93.5,113.0,0.2086,1.2,1.24,0.0333,14927.0,13587.0,-0.0898,17912.0,16848.0,-0.0594,156.0,273.0,0.75
ALANG SARI,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.23,1.31,0.065,54.5,59.67,0.0949,1.24,1.17,-0.0565,10821.0,11553.0,0.0676,13418.0,13517.0,0.0074,88.0,153.0,0.7386
BADAK,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.63,1.54,-0.0552,69.0,62.0,-0.1014,1.06,1.09,0.0283,12658.0,11991.0,-0.0527,13417.0,13070.0,-0.0259,130.0,171.0,0.3154
KAKI TIGA,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.52,1.34,-0.1184,44.5,41.33,-0.0712,1.06,1.07,0.0094,11372.0,10330.0,-0.0916,12054.0,11053.0,-0.083,84.0,116.0,0.381
KIRANTI,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.84,1.83,-0.0054,255.5,243.0,-0.0489,1.17,1.28,0.094,14547.0,14350.0,-0.0135,17020.0,18368.0,0.0792,435.0,569.0,0.308
KUAS,1115C - REMEDIES DRINK PET 150-350ML,1115 - REMEDIES DRINK,CHILLER,1.5,1.0,-0.3333,1.0,0.33,-0.67,1.0,1.0,0.0,15750.0,10900.0,-0.3079,15750.0,10900.0,-0.3079,2.0,1.0,-0.5
BADAK,1115D - REMEDIES DRINK PET 500-600ML,1115 - REMEDIES DRINK,CHILLER,1.66,1.57,-0.0542,180.5,192.0,0.0637,1.15,1.18,0.0261,14726.0,13937.0,-0.0536,16935.0,16446.0,-0.0289,315.0,489.0,0.5524
KAKI TIGA,1115D - REMEDIES DRINK PET 500-600ML,1115 - REMEDIES DRINK,CHILLER,1.77,1.74,-0.0169,169.0,192.0,0.1361,1.14,1.21,0.0614,14994.0,14886.0,-0.0072,17093.0,18012.0,0.0538,297.0,477.0,0.6061
AMUNIZER,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,1.3,1.27,-0.0231,28.0,43.67,0.5596,1.08,1.19,0.1019,11500.0,11105.0,-0.0343,12420.0,13215.0,0.064,52.0,110.0,1.1154
FITMEUP,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,,2.22,,,3.0,,,1.0,,,18889.0,,,18889.0,,,9.0,
ORONAMIN,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,1.91,1.72,-0.0995,28.5,52.0,0.8246,1.21,1.38,0.1405,13396.0,12056.0,-0.1,16209.0,16637.0,0.0264,47.0,113.0,1.4043
TROPICANA,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,2.6,1.89,-0.2731,2.5,3.0,0.2,1.25,1.12,-0.104,24740.0,18067.0,-0.2697,30925.0,20235.0,-0.3457,4.0,8.0,1.0
YOU C1000,1116A - VITAMIN DRINK 100-150ML,1116 - VITAMIN DRINK,CHILLER,1.64,1.63,-0.0061,681.5,597.67,-0.123,1.21,1.28,0.0579,12901.0,13068.0,0.0129,15610.0,16727.0,0.0716,1127.0,1398.0,0.2405
HEMAVITON,1116B - VITAMIN DRINK 300-500ML,1116 - VITAMIN DRINK,CHILLER,1.84,2.31,0.2554,94.5,114.67,0.2134,1.16,1.29,0.1121,13930.0,17571.0,0.2614,16159.0,22667.0,0.4027,163.0,266.0,0.6319
BIOKUL,1117A - YOGHURT BEVERAGE,1117 - YOGHURT BEVERAGE,CHILLER,1.57,1.63,0.0382,71.5,80.0,0.1189,1.12,1.26,0.125,12641.0,13153.0,0.0405,14158.0,16573.0,0.1706,128.0,190.0,0.4844
HEAVENLY BLUSH,1117A - YOGHURT BEVERAGE,1117 - YOGHURT BEVERAGE,CHILLER,1.4,1.2,-0.1429,5.0,1.67,-0.666,1.0,1.0,0.0,17910.0,15320.0,-0.1446,17910.0,15320.0,-0.1446,10.0,5.0,-0.5
INDOMILK,1117A - YOGHURT BEVERAGE,1117 - YOGHURT BEVERAGE,CHILLER,1.75,1.59,-0.0914,40.5,89.33,1.2057,1.09,1.28,0.1743,11395.0,10405.0,-0.0869,12421.0,13318.0,0.0722,74.0,210.0,1.8378
KIN,1117A - YOGHURT BEVERAGE,1117 - YOGHURT BEVERAGE,CHILLER,1.53,1.93,0.2614,126.5,111.0,-0.1225,1.28,1.23,-0.0391,15162.0,19150.0,0.263,19407.0,23554.0,0.2137,197.0,271.0,0.3756
BINTANG,1118A - CARBONATED MALT,1118 - CARBONATED MALT,CHILLER,2.87,2.36,-0.1777,37.5,33.67,-0.1021,1.12,1.15,0.0268,26512.0,22153.0,-0.1644,29693.0,25476.0,-0.142,67.0,88.0,0.3134
GREEN SANDS,1118A - CARBONATED MALT,1118 - CARBONATED MALT,CHILLER,2.36,2.04,-0.1356,65.0,114.33,0.7589,1.15,1.26,0.0957,16546.0,14681.0,-0.1127,19028.0,18498.0,-0.0279,113.0,273.0,1.4159
GROOVY,1118B - CARBONATED MALT PACK,1118 - CARBONATED MALT,CHILLER,1.22,1.77,0.4508,20.5,17.33,-0.1546,1.05,1.37,0.3048,9976.0,14298.0,0.4332,10475.0,19588.0,0.87,39.0,38.0,-0.0256
CAP PANDA,1121C - GRASS JELLY,1121 - DESSERT,CHILLER,1.25,1.42,0.136,127.0,72.67,-0.4278,1.17,1.22,0.0427,9624.0,10917.0,0.1344,11260.0,13319.0,0.1829,217.0,179.0,-0.1751
DAY DAY,1121C - GRASS JELLY,1121 - DESSERT,CHILLER,,1.1,,,3.33,,,1.0,,,7250.0,,,7250.0,,,10.0,
DELMONTE,1121C - GRASS JELLY,1121 - DESSERT,CHILLER,1.22,1.22,0.0,45.5,34.33,-0.2455,1.11,1.2,0.0811,13257.0,13527.0,0.0204,14715.0,16232.0,0.1031,82.0,86.0,0.0488
YEO'S,1121C - GRASS JELLY,1121 - DESSERT,CHILLER,1.77,1.73,-0.0226,11.0,17.33,0.5755,1.0,1.11,0.11,13364.0,12848.0,-0.0386,13364.0,14261.0,0.0671,22.0,47.0,1.1364
BUAVITA,1151B - JUICE TETRAPACK 125-150ML,1151 - RTD JUICE,CHILLER,1.0,5.18,4.18,0.5,3.67,6.34,1.0,1.1,0.1,5100.0,26427.0,4.1818,5100.0,29070.0,4.7,1.0,10.0,9.0
ULTRA,1151B - JUICE TETRAPACK 125-150ML,1151 - RTD JUICE,CHILLER,1.45,2.04,0.4069,10.0,7.67,-0.233,1.11,1.0,-0.0991,6200.0,9226.0,0.4881,6882.0,9226.0,0.3406,18.0,23.0,0.2778
NUTRI SARI,1151C - JUICE TETRAPACK 200ML,1151 - RTD JUICE,CHILLER,1.64,1.72,0.0488,42.5,65.67,0.5452,1.1,1.15,0.0455,13854.0,14612.0,0.0547,15239.0,16804.0,0.1027,77.0,171.0,1.2208
ABC,1151D - JUICE TETRAPACK 240-250ML,1151 - RTD JUICE,CHILLER,1.84,1.37,-0.2554,77.0,101.67,0.3204,1.25,1.11,-0.112,10034.0,7410.0,-0.2615,12542.0,8225.0,-0.3442,123.0,274.0,1.2276
BUAVITA,1151D - JUICE TETRAPACK 240-250ML,1151 - RTD JUICE,CHILLER,1.57,2.18,0.3885,174.5,204.0,0.1691,1.25,1.27,0.016,14890.0,20730.0,0.3922,18612.0,26327.0,0.4145,280.0,480.0,0.7143
COUNTRY CHOICE,1151D - JUICE TETRAPACK 240-250ML,1151 - RTD JUICE,CHILLER,,2.0,,,1.67,,,1.25,,,13800.0,,,17250.0,,,4.0,
ULTRA,1151D - JUICE TETRAPACK 240-250ML,1151 - RTD JUICE,CHILLER,1.63,1.59,-0.0245,65.5,82.33,0.2569,1.12,1.19,0.0625,10079.0,9287.0,-0.0786,11288.0,11052.0,-0.0209,117.0,207.0,0.7692
ABC,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.0,,,0.5,,,1.0,,,10500.0,,,10500.0,,,1.0,,
BUAVITA,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.15,1.15,0.0,19.5,22.67,0.1626,1.03,1.1,0.068,37351.0,36593.0,-0.0203,38472.0,40252.0,0.0463,38.0,62.0,0.6316
COUNTRY CHOICE,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.0,1.9,0.9,1.0,3.33,2.33,1.0,1.25,0.25,23700.0,45410.0,0.916,23700.0,56762.0,1.395,2.0,8.0,3.0
MINUTE MAID,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.64,1.81,0.1037,47.0,5.33,-0.8866,1.07,1.0,-0.0654,25847.0,28269.0,0.0937,27656.0,28269.0,0.0222,88.0,16.0,-0.8182
PROMO MARKETING,1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.01,1.13,0.1188,670.0,64.33,-0.904,1.63,1.31,-0.1963,14597.0,16378.0,0.122,23793.0,21455.0,-0.0983,822.0,147.0,-0.8212
COCA COLA,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.03,1.49,0.4466,1047.5,123.33,-0.8823,1.73,1.67,-0.0347,7513.0,10911.0,0.4523,12997.0,18221.0,0.4019,1210.0,222.0,-0.8165
FLORIDINA,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.11,1.55,0.3964,655.0,118.67,-0.8188,1.41,1.19,-0.156,3945.0,5562.0,0.4099,5562.0,6619.0,0.19,926.0,299.0,-0.6771
FRUITAMIN,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.26,1.2,-0.0476,15.5,21.33,0.3761,1.29,1.14,-0.1163,9219.0,8725.0,-0.0536,11893.0,9946.0,-0.1637,24.0,56.0,1.3333
ICHITAN,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.57,1.38,-0.121,14.0,20.0,0.4286,1.08,1.07,-0.0093,14496.0,12838.0,-0.1144,15656.0,13737.0,-0.1226,26.0,56.0,1.1538
MINUTE MAID,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,2.4,2.91,0.2125,49.5,7.67,-0.8451,1.08,1.1,0.0185,14840.0,13317.0,-0.1026,16027.0,14649.0,-0.086,92.0,21.0,-0.7717
MOGU-MOGU,1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.29,1.29,0.0,145.0,142.0,-0.0207,1.13,1.18,0.0442,15369.0,15435.0,0.0043,17367.0,18213.0,0.0487,256.0,361.0,0.4102
