SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
1923A - INSTANT PORRIDGE,1923 - INSTANT PORRIDGE,NOODLE,2.77,2.56,-0.0758,58.0,66.67,0.1495,1.1,1.2,0.0909,12840.0,11728.0,-0.0866,14124.0,14074.0,-0.0035,105.0,167.0,0.5905
4314A - STICKER & ALBUM,4314 - STICKER & ALBUM,STICKER,1.18,1.15,-0.0254,22.0,29.0,0.3182,1.0,1.1,0.1,17820.0,18620.0,0.0449,17820.0,20482.0,0.1494,44.0,79.0,0.7955
3311A - FACIAL TISSUE PACK 200-500S,3311 - FACIAL TISSUE,TISSUE,1.13,1.19,0.0531,1730.5,1515.0,-0.1245,1.21,1.26,0.0413,20168.0,20603.0,0.0216,24403.0,25960.0,0.0638,2857.0,3617.0,0.266
3311B - FACIAL TISSUE PACK >500S,3311 - FACIAL TISSUE,TISSUE,1.21,1.21,0.0,1954.5,1864.0,-0.0463,1.25,1.34,0.072,35841.0,35418.0,-0.0118,44801.0,47460.0,0.0594,3139.0,4169.0,0.3281
3311D - FACIAL TISSUE TRAVEL,3311 - FACIAL TISSUE,TISSUE,1.38,1.36,-0.0145,869.0,866.33,-0.0031,1.09,1.15,0.055,8604.0,8678.0,0.0086,9378.0,9980.0,0.0642,1589.0,2263.0,0.4242
3312A - TOILET TISSUE,3312 - HOUSE HOLD TISSUE,TISSUE,1.43,1.41,-0.014,106.0,99.67,-0.0597,1.35,1.38,0.0222,41422.0,39258.0,-0.0522,55920.0,54176.0,-0.0312,157.0,216.0,0.3758
3312B - NAPKIN,3312 - HOUSE HOLD TISSUE,TISSUE,1.06,1.12,0.0566,63.5,50.67,-0.202,1.1,1.25,0.1364,16542.0,17787.0,0.0753,18196.0,22234.0,0.2219,115.0,122.0,0.0609
3312C - TOWEL TISSUE,3312 - HOUSE HOLD TISSUE,TISSUE,1.07,1.08,0.0093,146.0,159.67,0.0936,1.16,1.27,0.0948,24032.0,23719.0,-0.013,27877.0,30123.0,0.0806,252.0,377.0,0.496
3313B - ANTISEPTIC WET TISSUE,3313 - WET TISSUE,TISSUE,1.17,1.18,0.0085,519.0,479.67,-0.0758,1.18,1.24,0.0508,19482.0,18806.0,-0.0347,22989.0,23319.0,0.0144,881.0,1165.0,0.3224
3123B - HAND SANITIZER,3123 - ANTISEPTIC,TOOTH CARE,1.11,1.16,0.045,184.0,171.0,-0.0707,1.12,1.16,0.0357,14709.0,15344.0,0.0432,16474.0,17799.0,0.0804,330.0,441.0,0.3364
3271A - TOOTH BRUSH REG,3271 - TOOTH BRUSH,TOOTH CARE,1.09,1.1,0.0092,452.0,459.33,0.0162,1.04,1.07,0.0288,13004.0,13835.0,0.0639,13524.0,14803.0,0.0946,868.0,1283.0,0.4781
3271B - MULTIPACK TOOTH BRUSH,3271 - TOOTH BRUSH,TOOTH CARE,1.08,1.08,0.0,2098.0,2155.0,0.0272,1.08,1.12,0.037,18528.0,19296.0,0.0415,20010.0,21612.0,0.0801,3895.0,5781.0,0.4842
3272A - TOOTH PASTE 60-120G,3272 - TOOTH PASTE,TOOTH CARE,1.11,1.15,0.036,728.0,760.0,0.044,1.09,1.14,0.0459,13960.0,17026.0,0.2196,15216.0,19410.0,0.2756,1337.0,2002.0,0.4974
3272B - TOOTH PASTE 130-250G,3272 - TOOTH PASTE,TOOTH CARE,1.31,1.33,0.0153,4284.5,4335.33,0.0119,1.18,1.3,0.1017,24024.0,24372.0,0.0145,28348.0,31684.0,0.1177,7279.0,10032.0,0.3782
3272C - ADVANCE CARE TOOTH PASTE,3272 - TOOTH PASTE,TOOTH CARE,1.17,1.2,0.0256,1163.5,1334.0,0.1465,1.14,1.24,0.0877,33047.0,32763.0,-0.0086,37674.0,40626.0,0.0784,2036.0,3218.0,0.5806
3273A - MOUTHWASH 80-120ML,3273 - MOUTHWASH,TOOTH CARE,1.03,1.04,0.0097,162.5,157.67,-0.0297,1.04,1.08,0.0385,11919.0,11948.0,0.0024,12396.0,12904.0,0.041,313.0,439.0,0.4026
3273B - MOUTHWASH 130-300ML,3273 - MOUTHWASH,TOOTH CARE,1.1,1.09,-0.0091,399.5,437.33,0.0947,1.14,1.24,0.0877,27501.0,27893.0,0.0143,31351.0,34587.0,0.1032,701.0,1058.0,0.5093
3273C - MOUTHWASH 350-500ML,3273 - MOUTHWASH,TOOTH CARE,1.38,1.21,-0.1232,34.0,38.67,0.1374,1.28,1.15,-0.1016,64156.0,49943.0,-0.2215,82120.0,57434.0,-0.3006,53.0,101.0,0.9057
3275A - TOOTH CARE PACK,3275 - TOOTH CARE PACK,TOOTH CARE,1.11,1.07,-0.036,280.0,281.33,0.0047,1.04,1.05,0.0096,18973.0,18075.0,-0.0473,19732.0,18979.0,-0.0382,536.0,803.0,0.4981
4313A - GAMES & ACCESSORIES,4313 - GAMES & ACCESSORIES,TOY'S,1.47,1.21,-0.1769,15.0,11.0,-0.2667,1.0,1.06,0.06,17753.0,14552.0,-0.1803,17753.0,15425.0,-0.1311,30.0,31.0,0.0333
4611A - CARS TOYS,4611 - TOYS,TOY'S,1.26,1.28,0.0159,146.5,148.0,0.0102,1.14,1.25,0.0965,65687.0,68920.0,0.0492,74883.0,86150.0,0.1505,256.0,356.0,0.3906
4611B - BRICKS TOYS,4611 - TOYS,TOY'S,1.34,1.28,-0.0448,37.0,28.67,-0.2251,1.35,1.34,-0.0074,40111.0,39692.0,-0.0104,54150.0,53187.0,-0.0178,55.0,64.0,0.1636
4611C - DOLL/FIGURE TOYS,4611 - TOYS,TOY'S,1.18,1.15,-0.0254,93.0,56.0,-0.3978,1.11,1.15,0.036,54648.0,51931.0,-0.0497,60659.0,59721.0,-0.0155,167.0,146.0,-0.1257
4611D - ACTIVITY TOYS,4611 - TOYS,TOY'S,1.19,1.15,-0.0336,344.5,301.0,-0.1263,1.2,1.21,0.0083,40685.0,40546.0,-0.0034,48822.0,49061.0,0.0049,576.0,748.0,0.2986
4611F - OTHERS TOYS,4611 - TOYS,TOY'S,1.16,1.17,0.0086,68.5,99.0,0.4453,1.22,1.19,-0.0246,35080.0,52334.0,0.4918,42798.0,62277.0,0.4551,112.0,250.0,1.2321
5916A - BEAUTY ACCESSORIES IMPORT,5916 - BEAUTY ACCESSORIES IMPORT,WS CARACTER,1.0,,,1.0,,,1.0,,,16400.0,,,16400.0,,,2.0,,
