PLU,DESCP,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
415467,PROCHIZ GOLD SLICE 12S,1314 - CHEESE,BREAD CORNER (BC),1.24,1.27,0.0242,298.5,350.33,0.1736,1.22,1.29,0.0574,16377.0,16720.0,0.0209,19980.0,21569.0,0.0795,490.0,812.0,0.6571
420832,PROCHIZ MOZZARELLA 160G,1314 - CHEESE,BREAD CORNER (BC),1.11,1.09,-0.018,93.5,79.0,-0.1551,1.11,1.13,0.018,29598.0,29375.0,-0.0075,32854.0,33194.0,0.0103,168.0,210.0,0.25
432546,PROCHIZ QUICK MELT SLICE 5S,1314 - CHEESE,BREAD CORNER (BC),1.23,1.25,0.0163,167.0,202.33,0.2116,1.2,1.28,0.0667,14597.0,14483.0,-0.0078,17516.0,18538.0,0.0583,278.0,476.0,0.7122
435007,PUCK CREAM CHEESE JAR 140G,1314 - CHEESE,BREAD CORNER (BC),1.05,1.01,-0.0381,54.5,29.67,-0.4556,1.11,1.16,0.045,33140.0,32133.0,-0.0304,36785.0,37274.0,0.0133,98.0,77.0,-0.2143
437432,WINCHEEZ CHEDDAR GOLD 170G,1314 - CHEESE,BREAD CORNER (BC),1.28,1.27,-0.0078,268.5,297.33,0.1074,1.14,1.2,0.0526,19021.0,18815.0,-0.0108,21684.0,22578.0,0.0412,473.0,741.0,0.5666
416771,5DAYS CROISSANT CHOCOLATE 60G,6611 - BREAD,BREAD CORNER (BC),1.41,1.43,0.0142,299.5,233.33,-0.2209,1.16,1.19,0.0259,10497.0,10491.0,-0.0006,12177.0,12484.0,0.0252,517.0,587.0,0.1354
416772,5DAYS CROISSANT BERRIES 60G,6611 - BREAD,BREAD CORNER (BC),1.38,1.26,-0.087,188.5,152.67,-0.1901,1.24,1.25,0.0081,10187.0,9289.0,-0.0882,12632.0,11611.0,-0.0808,303.0,365.0,0.2046
427201,5DAYS CROISSANT CHEESE 60G,6611 - BREAD,BREAD CORNER (BC),1.34,1.33,-0.0075,168.0,145.33,-0.1349,1.13,1.16,0.0265,9924.0,9822.0,-0.0103,11214.0,11394.0,0.0161,298.0,377.0,0.2651
432000,5DAYS CROISSANT MINI CHOCO 128G,6611 - BREAD,BREAD CORNER (BC),,1.08,,,76.67,,,1.17,,,16399.0,,,19187.0,,,197.0,
435069,5DAYS CROIS PANDAN KAYA 60G,6611 - BREAD,BREAD CORNER (BC),1.2,1.4,0.1667,32.5,11.67,-0.6409,1.07,1.13,0.0561,8812.0,10283.0,0.1669,9429.0,11620.0,0.2324,61.0,31.0,-0.4918
448509,5DAYS CROISSANT CHOCO BANANA60G,6611 - BREAD,BREAD CORNER (BC),1.35,1.52,0.1259,44.0,106.0,1.4091,1.1,1.14,0.0364,9933.0,11191.0,0.1266,10926.0,12758.0,0.1677,80.0,278.0,2.475
403951,MY ROTI SOBEK COKELAT KEJU 225G,6611 - BREAD,BREAD CORNER (BC),1.07,1.06,-0.0093,306.0,275.33,-0.1002,1.18,1.25,0.0593,17632.0,17459.0,-0.0098,20806.0,21824.0,0.0489,518.0,660.0,0.2741
406287,MY ROTI ISI COKELAT 58G,6611 - BREAD,BREAD CORNER (BC),1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.5,0.5,5000.0,5000.0,0.0,5000.0,7500.0,0.5,4.0,4.0,0.0
406289,MY ROTI ISI KRIM SUSU 58G,6611 - BREAD,BREAD CORNER (BC),1.0,1.0,0.0,1.5,1.67,0.1133,1.0,1.0,0.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,3.0,5.0,0.6667
410242,MY ROTI SOBEK CKT SUSU 225G,6611 - BREAD,BREAD CORNER (BC),1.02,1.02,0.0,103.5,101.33,-0.021,1.11,1.2,0.0811,16899.0,16880.0,-0.0011,18758.0,20256.0,0.0799,186.0,254.0,0.3656
410700,MY ROTI TAWAR GANDUM 10S,6611 - BREAD,BREAD CORNER (BC),,1.0,,,116.67,,,1.22,,,19000.0,,,23180.0,,,287.0,
427290,MY ROTI SW CHEESE LAVA 50G,6611 - BREAD,BREAD CORNER (BC),,1.0,,,3.0,,,1.0,,,5500.0,,,5500.0,,,9.0,
427291,MY ROTI ROLL FUNWARI COKELAT67G,6611 - BREAD,BREAD CORNER (BC),1.17,1.12,-0.0427,90.0,80.0,-0.1111,1.19,1.28,0.0756,7033.0,6700.0,-0.0473,8369.0,8576.0,0.0247,151.0,188.0,0.245
429172,MY ROTI DANISH CHOCOLATE 200G,6611 - BREAD,BREAD CORNER (BC),1.02,1.02,0.0,120.5,160.33,0.3305,1.13,1.22,0.0796,16911.0,16843.0,-0.004,19109.0,20548.0,0.0753,214.0,395.0,0.8458
430631,MY ROTI TAWAR GANDUM FAMPACK15S,6611 - BREAD,BREAD CORNER (BC),1.01,1.01,0.0,72.5,162.67,1.2437,1.22,1.41,0.1557,21648.0,22757.0,0.0512,26411.0,32087.0,0.2149,119.0,347.0,1.916
434135,MY ROTI DANISH CHEESE 200G,6611 - BREAD,BREAD CORNER (BC),1.02,1.04,0.0196,52.5,55.33,0.0539,1.11,1.08,-0.027,16814.0,17096.0,0.0168,18664.0,18464.0,-0.0107,95.0,154.0,0.6211
437339,MY ROTI PIE CHEESE 60G,6611 - BREAD,BREAD CORNER (BC),1.2,1.18,-0.0167,139.0,122.33,-0.1199,1.19,1.19,0.0,8984.0,8849.0,-0.015,10691.0,10530.0,-0.0151,233.0,308.0,0.3219
438868,MY ROTI PIE CHOCO 60G,6611 - BREAD,BREAD CORNER (BC),1.13,1.14,0.0088,127.0,131.33,0.0341,1.19,1.22,0.0252,8445.0,8528.0,0.0098,10050.0,10404.0,0.0352,213.0,322.0,0.5117
438892,MY ROTI TAWAR DAILY BREAD 15S,6611 - BREAD,BREAD CORNER (BC),1.04,1.07,0.0288,769.0,740.0,-0.0377,1.32,1.4,0.0606,16185.0,16644.0,0.0284,21364.0,23302.0,0.0907,1166.0,1582.0,0.3568
441226,MY ROTI DANISH ROLL CHEESE 60G,6611 - BREAD,BREAD CORNER (BC),1.04,1.05,0.0096,13.5,7.0,-0.4815,1.08,1.0,-0.0741,7778.0,7857.0,0.0102,8400.0,7857.0,-0.0646,25.0,21.0,-0.16
442047,MY ROTI PIE MATCHA 60G,6611 - BREAD,BREAD CORNER (BC),1.01,1.04,0.0297,51.0,54.33,0.0653,1.01,1.1,0.0891,7574.0,7776.0,0.0267,7650.0,8554.0,0.1182,101.0,148.0,0.4653
443660,MY ROTI ROLL FUNWARI CHEESE 67G,6611 - BREAD,BREAD CORNER (BC),1.08,1.11,0.0278,75.5,36.67,-0.5143,1.22,1.06,-0.1311,6477.0,6655.0,0.0275,7902.0,7054.0,-0.1073,124.0,104.0,-0.1613
445800,MY ROTI ISI3 CKT KEJU SUSU 146G,6611 - BREAD,BREAD CORNER (BC),1.04,1.02,-0.0192,24.5,16.67,-0.3196,1.44,1.35,-0.0625,10408.0,10200.0,-0.02,14988.0,13770.0,-0.0813,34.0,37.0,0.0882
448137,MY ROTI WASSANT PANDAN 105G,6611 - BREAD,BREAD CORNER (BC),1.0,1.0,0.0,9.0,0.33,-0.9633,1.06,1.0,-0.0566,9500.0,9500.0,0.0,10070.0,9500.0,-0.0566,17.0,1.0,-0.9412
448203,MY ROTI PIE LEMON 67G,6611 - BREAD,BREAD CORNER (BC),1.04,1.03,-0.0096,27.5,22.67,-0.1756,1.0,1.06,0.06,7773.0,7721.0,-0.0067,7773.0,8184.0,0.0529,55.0,64.0,0.1636
448204,MY ROTI TAWAR LEMBUT PRM 270G,6611 - BREAD,BREAD CORNER (BC),1.03,1.03,0.0,175.0,301.0,0.72,1.23,1.42,0.1545,15471.0,15449.0,-0.0014,19029.0,21938.0,0.1529,285.0,637.0,1.2351
448901,MY ROTI SW COKELAT 46G,6611 - BREAD,BREAD CORNER (BC),1.53,1.67,0.0915,198.0,385.67,0.9478,1.23,1.33,0.0813,6898.0,7522.0,0.0905,8485.0,10004.0,0.179,321.0,872.0,1.7165
448905,MY ROTI SW MARGARIN MANIS 46G,6611 - BREAD,BREAD CORNER (BC),1.21,1.34,0.1074,96.0,133.33,0.3889,1.23,1.27,0.0325,5438.0,6064.0,0.1151,6689.0,7701.0,0.1513,156.0,315.0,1.0192
450828,MY ROTI PIE STRAWBERRY 67G,6611 - BREAD,BREAD CORNER (BC),,1.11,,,85.33,,,1.15,,,8291.0,,,9535.0,,,222.0,
465646,MY ROTI WASSANT CHEESE 105G,6611 - BREAD,BREAD CORNER (BC),1.0,,,7.5,,,1.0,,,9500.0,,,9500.0,,,15.0,,
465988,MY ROTI TWIST CHOCO 65G,6611 - BREAD,BREAD CORNER (BC),1.07,1.05,-0.0187,37.0,6.33,-0.8289,1.06,1.19,0.1226,6405.0,6316.0,-0.0139,6789.0,7516.0,0.1071,70.0,16.0,-0.7714
660039,MY ROTI TAWAR FUNWARI 8S,6611 - BREAD,BREAD CORNER (BC),1.04,1.04,0.0,1045.0,1083.0,0.0364,1.35,1.43,0.0593,15152.0,15129.0,-0.0015,20455.0,21634.0,0.0576,1553.0,2277.0,0.4662
660041,MY ROTI TAWAR KUPAS,6611 - BREAD,BREAD CORNER (BC),1.0,1.01,0.01,99.5,98.33,-0.0118,1.13,1.12,-0.0088,16500.0,16668.0,0.0102,18645.0,18668.0,0.0012,176.0,264.0,0.5
660042,MY ROTI SOBEK COKELAT 225G,6611 - BREAD,BREAD CORNER (BC),1.08,1.06,-0.0185,206.0,185.0,-0.1019,1.23,1.24,0.0081,17862.0,17600.0,-0.0147,21970.0,21824.0,-0.0066,335.0,449.0,0.3403
660043,MY ROTI SW CHOCO LAVA 50G,6611 - BREAD,BREAD CORNER (BC),1.0,1.23,0.23,20.0,8.67,-0.5665,1.08,1.0,-0.0741,5500.0,6769.0,0.2307,5940.0,6769.0,0.1396,37.0,26.0,-0.2973
121236,PAROTI KRIM MESSES 200G,6611 - BREAD,BREAD CORNER (BC),1.08,1.06,-0.0185,171.5,165.0,-0.0379,1.15,1.2,0.0435,17259.0,16956.0,-0.0176,19848.0,20347.0,0.0251,297.0,412.0,0.3872
121277,PAROTI SISIR MENTEGA 140G,6611 - BREAD,BREAD CORNER (BC),1.16,1.15,-0.0086,171.5,203.0,0.1837,1.09,1.2,0.1009,12546.0,12302.0,-0.0194,13675.0,14762.0,0.0795,315.0,508.0,0.6127
121434,PAROTI KRIM MESSES 40G,6611 - BREAD,BREAD CORNER (BC),1.11,1.22,0.0991,50.5,43.33,-0.142,1.06,1.08,0.0189,4436.0,4754.0,0.0717,4702.0,5134.0,0.0919,95.0,120.0,0.2632
415195,PAROTI TAWAR BUNDAR (AR) 400G,6611 - BREAD,BREAD CORNER (BC),1.0,,,4.0,,,1.0,,,18000.0,,,18000.0,,,8.0,,
415196,PAROTI KRIM MESSES (AR) 200G,6611 - BREAD,BREAD CORNER (BC),1.09,1.1,0.0092,970.0,900.0,-0.0722,1.26,1.32,0.0476,17542.0,17478.0,-0.0036,22103.0,23071.0,0.0438,1544.0,2038.0,0.3199
415197,PAROTI KRIM MESSES (AR) 40G,6611 - BREAD,BREAD CORNER (BC),,1.0,,,0.33,,,1.0,,,4000.0,,,4000.0,,,1.0,
415198,PAROTI SISIR MENTEGA (AR) 140G,6611 - BREAD,BREAD CORNER (BC),1.18,1.22,0.0339,585.5,621.33,0.0612,1.21,1.26,0.0413,12751.0,13059.0,0.0242,15429.0,16454.0,0.0664,965.0,1482.0,0.5358
419967,PAROTI CHOCO ROLL 60G,6611 - BREAD,BREAD CORNER (BC),1.15,1.11,-0.0348,74.5,76.0,0.0201,1.24,1.28,0.0323,8034.0,7768.0,-0.0331,9962.0,9943.0,-0.0019,120.0,178.0,0.4833
422881,PAROTI BLUDER COKELAT 65G,6611 - BREAD,BREAD CORNER (BC),,2.0,,,0.33,,,1.0,,,21000.0,,,21000.0,,,1.0,
439829,PAROTI SISIR COKLAT 55G,6611 - BREAD,BREAD CORNER (BC),1.08,1.09,0.0093,61.5,38.67,-0.3712,1.06,1.15,0.0849,7569.0,7603.0,0.0045,8023.0,8743.0,0.0897,116.0,101.0,-0.1293
440724,PAROTI PEANUT CREAM MESSES 40G,6611 - BREAD,BREAD CORNER (BC),1.13,1.33,0.177,22.5,1.0,-0.9556,1.18,1.0,-0.1525,4533.0,5333.0,0.1765,5349.0,5333.0,-0.003,38.0,3.0,-0.9211
440843,PAROTI BLUDERDORAEMON CKT50/65G,6611 - BREAD,BREAD CORNER (BC),1.13,1.18,0.0442,56.5,54.33,-0.0384,1.15,1.16,0.0087,11757.0,9377.0,-0.2024,13521.0,10877.0,-0.1955,98.0,141.0,0.4388
440844,PAROTI BLUDERDORAEMONKEJU50/65G,6611 - BREAD,BREAD CORNER (BC),1.11,1.12,0.009,54.0,34.67,-0.358,1.09,1.05,-0.0367,12093.0,9394.0,-0.2232,13181.0,9864.0,-0.2517,99.0,99.0,0.0
440924,PAROTI KRIM MESES DORAEMON 40G,6611 - BREAD,BREAD CORNER (BC),1.29,1.48,0.1473,166.5,168.67,0.013,1.23,1.33,0.0813,5177.0,5729.0,0.1066,6368.0,7620.0,0.1966,271.0,380.0,0.4022
441325,PAROTI SISIR KEJU 35G,6611 - BREAD,BREAD CORNER (BC),1.17,1.24,0.0598,106.0,88.33,-0.1667,1.2,1.24,0.0333,4660.0,4996.0,0.0721,5592.0,6195.0,0.1078,177.0,213.0,0.2034
660107,PAROTI PISANG COKLAT 70G,6611 - BREAD,BREAD CORNER (BC),1.16,1.17,0.0086,87.0,87.67,0.0077,1.12,1.14,0.0179,6931.0,7049.0,0.017,7763.0,8036.0,0.0352,156.0,230.0,0.4744
417315,ROYAL BAKERY CKT KEJU 350G,6611 - BREAD,BREAD CORNER (BC),1.0,1.0,0.0,3.0,7.33,1.4433,1.0,1.05,0.05,23200.0,23200.0,0.0,23200.0,24360.0,0.05,6.0,21.0,2.5
417316,ROYAL BAKERY CKT KCG HIJAU 350G,6611 - BREAD,BREAD CORNER (BC),1.0,1.0,0.0,3.5,3.67,0.0486,1.0,1.0,0.0,23200.0,23200.0,0.0,23200.0,23200.0,0.0,7.0,11.0,0.5714
660015,ROYAL BAKERY CKT BF 350G,6611 - BREAD,BREAD CORNER (BC),1.05,1.03,-0.019,19.5,20.67,0.06,1.22,1.29,0.0574,24390.0,23948.0,-0.0181,29756.0,30893.0,0.0382,32.0,48.0,0.5
660016,ROYAL BAKERY CKT TALAS 350G,6611 - BREAD,BREAD CORNER (BC),1.13,1.06,-0.0619,11.5,27.0,1.3478,1.0,1.12,0.12,26226.0,24632.0,-0.0608,26226.0,27588.0,0.0519,23.0,72.0,2.1304
660018,ROYAL BAKERY TAWAR 21S,6611 - BREAD,BREAD CORNER (BC),1.0,1.0,0.0,26.5,27.0,0.0189,1.23,1.33,0.0813,23200.0,23200.0,0.0,28536.0,30856.0,0.0813,43.0,61.0,0.4186
660040,ROYAL BAKERY TAWAR KUPAS,6611 - BREAD,BREAD CORNER (BC),1.02,1.02,0.0,61.0,65.33,0.071,1.3,1.38,0.0615,26934.0,26906.0,-0.001,35014.0,37130.0,0.0604,94.0,142.0,0.5106
101069,SARI ROTI TAWAR KUPAS CALCIUM,6611 - BREAD,BREAD CORNER (BC),1.01,1.01,0.0,417.0,484.0,0.1607,1.16,1.29,0.1121,17737.0,17803.0,0.0037,20575.0,22966.0,0.1162,720.0,1122.0,0.5583
101070,SARI ROTI ZPR CREAMY KEJU 55G,6611 - BREAD,BREAD CORNER (BC),1.12,1.12,0.0,133.0,144.67,0.0877,1.14,1.19,0.0439,5658.0,5588.0,-0.0124,6450.0,6650.0,0.031,234.0,366.0,0.5641
118334,SARI ROTI SW KRIM KACANG 49G,6611 - BREAD,BREAD CORNER (BC),1.04,1.06,0.0192,40.0,22.0,-0.45,1.07,1.05,-0.0187,6200.0,6364.0,0.0265,6634.0,6682.0,0.0072,75.0,63.0,-0.16
118335,SARI ROTI SW COKLAT 49G,6611 - BREAD,BREAD CORNER (BC),1.33,1.35,0.015,788.0,799.33,0.0144,1.21,1.31,0.0826,8021.0,8141.0,0.015,9705.0,10665.0,0.0989,1306.0,1825.0,0.3974
123467,SARI ROTI SW KRIM KEJU 49G,6611 - BREAD,BREAD CORNER (BC),1.1,1.1,0.0,148.5,134.0,-0.0976,1.11,1.11,0.0,6645.0,6669.0,0.0036,7376.0,7403.0,0.0037,268.0,361.0,0.347
194678,SARI ROTI TAWAR SPECIAL,6611 - BREAD,BREAD CORNER (BC),1.01,1.0,-0.0099,290.0,265.0,-0.0862,1.11,1.14,0.027,15124.0,15091.0,-0.0022,16788.0,17204.0,0.0248,523.0,695.0,0.3289
194681,SARI ROTI TAWAR GANDUM,6611 - BREAD,BREAD CORNER (BC),1.0,1.01,0.01,235.0,221.67,-0.0567,1.23,1.3,0.0569,22195.0,22359.0,0.0074,27300.0,29067.0,0.0647,382.0,513.0,0.3429
194683,SARI ROTI COKLAT 69G,6611 - BREAD,BREAD CORNER (BC),1.23,1.31,0.065,161.5,209.67,0.2983,1.19,1.3,0.0924,6146.0,6526.0,0.0618,7314.0,8484.0,0.16,271.0,485.0,0.7897
194695,SARI ROTI SOBEK CKT SRKAYA 214G,6611 - BREAD,BREAD CORNER (BC),1.01,1.02,0.0099,221.0,207.0,-0.0633,1.1,1.16,0.0545,18348.0,18383.0,0.0019,20183.0,21324.0,0.0565,401.0,534.0,0.3317
194696,SARI ROTI SOBEK COKLAT KEJU214G,6611 - BREAD,BREAD CORNER (BC),1.02,1.03,0.0098,331.0,316.0,-0.0453,1.09,1.1,0.0092,18557.0,18706.0,0.008,20227.0,20577.0,0.0173,610.0,861.0,0.4115
194697,SARI ROTI SOBEK COKLAT 214G,6611 - BREAD,BREAD CORNER (BC),1.06,1.06,0.0,586.0,537.67,-0.0825,1.16,1.17,0.0086,19073.0,19135.0,0.0033,22125.0,22388.0,0.0119,1009.0,1375.0,0.3627
194698,SARI ROTI KASUR SUSU 180G,6611 - BREAD,BREAD CORNER (BC),1.01,1.02,0.0099,76.0,62.0,-0.1842,1.09,1.22,0.1193,11161.0,11177.0,0.0014,12165.0,13636.0,0.1209,140.0,153.0,0.0929
194699,SARI ROTI SISIR MENTEGA 155G,6611 - BREAD,BREAD CORNER (BC),1.0,1.01,0.01,61.5,60.67,-0.0135,1.02,1.13,0.1078,11041.0,11060.0,0.0017,11262.0,12498.0,0.1097,120.0,161.0,0.3417
194700,SARI ROTI ZPR CREAMY CKT 55G,6611 - BREAD,BREAD CORNER (BC),1.14,1.1,-0.0351,109.5,134.67,0.2299,1.15,1.14,-0.0087,5763.0,5520.0,-0.0422,6627.0,6293.0,-0.0504,191.0,354.0,0.8534
231981,SARI ROTI COKLAT KEJU 69G,6611 - BREAD,BREAD CORNER (BC),1.14,1.17,0.0263,204.5,242.33,0.185,1.18,1.26,0.0678,5709.0,5873.0,0.0287,6737.0,7400.0,0.0984,346.0,577.0,0.6676
261710,SARI ROTI KASUR KEJU 180G,6611 - BREAD,BREAD CORNER (BC),1.03,1.02,-0.0097,303.5,285.0,-0.061,1.11,1.21,0.0901,13970.0,13798.0,-0.0123,15507.0,16696.0,0.0767,546.0,708.0,0.2967
261711,SARI ROTI SOBEK COKLAT STR 180G,6611 - BREAD,BREAD CORNER (BC),1.02,1.01,-0.0098,74.5,68.33,-0.0828,1.03,1.07,0.0388,18389.0,18263.0,-0.0069,18941.0,19541.0,0.0317,145.0,192.0,0.3241
412484,SARI ROTI TAWAR SPC JUMBO 555G,6611 - BREAD,BREAD CORNER (BC),1.03,1.02,-0.0097,964.5,1033.67,0.0717,1.29,1.41,0.093,18489.0,18466.0,-0.0012,23851.0,26037.0,0.0917,1501.0,2197.0,0.4637
412485,SARI ROTI TAWAR KUPAS JUMBO300G,6611 - BREAD,BREAD CORNER (BC),1.02,1.02,0.0,976.5,990.67,0.0145,1.37,1.59,0.1606,20993.0,21437.0,0.0211,28760.0,34085.0,0.1852,1422.0,1864.0,0.3108
422934,SARI ROTI TAWAR MILKYSOFT 360G,6611 - BREAD,BREAD CORNER (BC),1.02,1.02,0.0,384.0,372.67,-0.0295,1.12,1.15,0.0268,13771.0,13717.0,-0.0039,15424.0,15775.0,0.0228,685.0,975.0,0.4234
426792,SARI ROTI TAWAR MSOFT JUMBO540G,6611 - BREAD,BREAD CORNER (BC),1.01,1.02,0.0099,404.5,456.33,0.1281,1.15,1.22,0.0609,17252.0,17261.0,0.0005,19840.0,21058.0,0.0614,706.0,1118.0,0.5836
427499,SARI ROTI KASUR KRIM MESSES185G,6611 - BREAD,BREAD CORNER (BC),1.04,1.04,0.0,420.0,428.0,0.019,1.12,1.15,0.0268,11965.0,11975.0,0.0008,13401.0,13771.0,0.0276,749.0,1114.0,0.4873
433340,SARI ROTI SOBEK DUO COKELAT114G,6611 - BREAD,BREAD CORNER (BC),1.01,1.03,0.0198,82.0,74.0,-0.0976,1.02,1.04,0.0196,10646.0,10831.0,0.0174,10859.0,11264.0,0.0373,161.0,213.0,0.323
433342,SARI ROTI SOBEK DUO CKTKEJU107G,6611 - BREAD,BREAD CORNER (BC),1.0,1.03,0.03,24.0,21.67,-0.0971,1.0,1.0,0.0,11062.0,11338.0,0.025,11062.0,11338.0,0.025,48.0,65.0,0.3542
440476,SARI ROTI SW ZUPERCRM CHOCO 45G,6611 - BREAD,BREAD CORNER (BC),1.13,1.12,-0.0088,137.5,131.67,-0.0424,1.06,1.09,0.0283,5655.0,5608.0,-0.0083,5994.0,6113.0,0.0199,259.0,364.0,0.4054
440477,SARI ROTI SW ZUPERCRM MOCHA 45G,6611 - BREAD,BREAD CORNER (BC),1.02,,,31.0,,,1.03,,,5081.0,,,5233.0,,,60.0,,
443459,SARI ROTI SW CHOCO BLAST 45G,6611 - BREAD,BREAD CORNER (BC),1.21,1.15,-0.0496,143.0,110.67,-0.2261,1.08,1.06,-0.0185,7280.0,6904.0,-0.0516,7862.0,7318.0,-0.0692,265.0,314.0,0.1849
443873,SARI ROTI KASUR COKELAT 200G,6611 - BREAD,BREAD CORNER (BC),1.04,1.06,0.0192,190.5,275.67,0.4471,1.06,1.13,0.066,16110.0,16437.0,0.0203,17077.0,18574.0,0.0877,358.0,735.0,1.0531
448510,SARI ROTI SW ZPR STRAWBERRY 43G,6611 - BREAD,BREAD CORNER (BC),1.05,1.16,0.1048,10.0,250.67,24.067,1.0,1.17,0.17,5250.0,5798.0,0.1044,5250.0,6784.0,0.2922,20.0,643.0,31.15
448511,SARI ROTI TAWAR KLASIK 360G,6611 - BREAD,BREAD CORNER (BC),1.0,1.01,0.01,18.5,59.0,2.1892,1.06,1.2,0.1321,12500.0,12641.0,0.0113,13250.0,15169.0,0.1448,35.0,147.0,3.2
450968,SARI ROTI CROISSANT CHOCO 70G,6611 - BREAD,BREAD CORNER (BC),,1.18,,,11.0,,,1.14,,,14182.0,,,16167.0,,,29.0,
660010,SARI ROTI SW SRIKAYA MEDAN 49G,6611 - BREAD,BREAD CORNER (BC),1.03,1.07,0.0388,91.0,101.33,0.1135,1.08,1.27,0.1759,6137.0,6414.0,0.0451,6628.0,8146.0,0.229,169.0,240.0,0.4201
660049,SARI ROTI TAWAR DOUBLE SOFT360G,6611 - BREAD,BREAD CORNER (BC),1.0,1.0,0.0,67.0,54.33,-0.1891,1.04,1.07,0.0288,20735.0,21546.0,0.0391,21564.0,23054.0,0.0691,129.0,153.0,0.186
459386,AICE MOOOCHI SESAME 32G,6612 - CAKE,BREAD CORNER (BC),,1.0,,,1.0,,,1.0,,,5000.0,,,5000.0,,,3.0,
459387,AICE MOOOCHI CHOCOLATE 32G,6612 - CAKE,BREAD CORNER (BC),,1.11,,,3.0,,,1.0,,,5556.0,,,5556.0,,,9.0,
459388,AICE MOOOCHI RED BEAN 32G,6612 - CAKE,BREAD CORNER (BC),,1.0,,,0.67,,,1.0,,,5000.0,,,5000.0,,,2.0,
418587,MY ROTI STEAMCAKE CHEESE 80G,6612 - CAKE,BREAD CORNER (BC),1.27,1.34,0.0551,99.5,137.67,0.3836,1.25,1.39,0.112,12030.0,12766.0,0.0612,15038.0,17745.0,0.18,159.0,298.0,0.8742
418588,MY ROTI SOFTCAKE CHEESE 75G,6612 - CAKE,BREAD CORNER (BC),1.07,1.09,0.0187,41.5,51.0,0.2289,1.09,1.15,0.055,10187.0,10369.0,0.0179,11104.0,11924.0,0.0738,76.0,133.0,0.75
422776,MY ROTI STEAMCAKE CHOCO 80G,6612 - CAKE,BREAD CORNER (BC),1.27,1.34,0.0551,102.0,128.67,0.2615,1.39,1.53,0.1007,12061.0,12749.0,0.057,16765.0,19506.0,0.1635,147.0,253.0,0.7211
432615,MY ROTI STEAMCAKE REDVEL CHS71G,6612 - CAKE,BREAD CORNER (BC),1.09,1.09,0.0,45.5,59.67,0.3114,1.18,1.38,0.1695,10335.0,10349.0,0.0014,12195.0,14282.0,0.1711,77.0,130.0,0.6883
434809,MY ROTI STEAMCAKE PUTU PND 71G,6612 - CAKE,BREAD CORNER (BC),1.15,1.16,0.0087,66.0,79.67,0.2071,1.17,1.27,0.0855,10939.0,11010.0,0.0065,12799.0,13983.0,0.0925,113.0,188.0,0.6637
436838,MY ROTI STEAMCAKE BANANA 80G,6612 - CAKE,BREAD CORNER (BC),1.27,1.25,-0.0157,43.0,43.33,0.0077,1.54,1.53,-0.0065,12041.0,11838.0,-0.0169,18543.0,18112.0,-0.0232,56.0,85.0,0.5179
441981,MY ROTI STEAMCAKE STRAWBERRY80G,6612 - CAKE,BREAD CORNER (BC),1.02,1.15,0.1275,24.5,37.0,0.5102,1.26,1.34,0.0635,9694.0,10955.0,0.1301,12214.0,14680.0,0.2019,39.0,83.0,1.1282
445971,MY ROTI STEAMCAKE MANGO COCO71G,6612 - CAKE,BREAD CORNER (BC),1.04,1.13,0.0865,24.0,22.67,-0.0554,1.3,1.55,0.1923,9896.0,10757.0,0.087,12865.0,16673.0,0.296,37.0,44.0,0.1892
450926,MY ROTI STEAMCAKE CHS CHO 71G,6612 - CAKE,BREAD CORNER (BC),,1.08,,,59.67,,,1.2,,,10296.0,,,12355.0,,,149.0,
465865,PAROTI DORAYAKI COKELAT 65G,6612 - CAKE,BREAD CORNER (BC),1.15,1.28,0.113,10.0,23.67,1.367,1.11,1.18,0.0631,6900.0,7690.0,0.1145,7659.0,9074.0,0.1847,18.0,60.0,2.3333
465911,PAROTI STEAM CAKE DBL CHOCO 35G,6612 - CAKE,BREAD CORNER (BC),1.57,1.31,-0.1656,3.5,56.0,15.0,1.17,1.25,0.0684,6286.0,5238.0,-0.1667,7355.0,6548.0,-0.1097,6.0,134.0,21.3333
465912,PAROTI STEAM CAKE BANANA 60G,6612 - CAKE,BREAD CORNER (BC),,1.1,,,30.67,,,1.84,,,7685.0,,,14140.0,,,50.0,
403563,SARI KUE BAMKUHEN ORI 45G,6612 - CAKE,BREAD CORNER (BC),1.1,1.07,-0.0273,49.5,57.67,0.1651,1.18,1.24,0.0508,11576.0,11263.0,-0.027,13660.0,13966.0,0.0224,84.0,140.0,0.6667
